CODE,PRODUCTO,Tiempo,TIPO_CARROCERIA,Edad_Cliente,COMBUSTIBLE,Revisiones,Potencia,TRANS,Mas_1_coche,FORMA_PAGO,km_anno,ESTADO_CIVIL,COSTE_VENTA,GENERO,QUEJA_CAC,Zona_Renta,OcupaciOn,Averia_grave,Campanna3,PROVINCIA,REV_Garantia,Campanna2,Campanna1,Grupo_Edad_Codificado
CLI12578,1,7,0,60,1,3,2.0,1,1,1,31883,0,5147,1,0,3.0,1,4.0,0,36,1,0,1,4
CLI12592,1,0,0,47,1,3,2.0,1,0,0,24396,0,3728,2,1,1.0,1,0.0,0,16,1,0,0,3
CLI12608,1,7,0,51,1,1,2.0,1,1,0,46884,4,4212,2,0,0.0,1,4.0,0,21,0,0,0,4
CLI12631,1,0,0,62,1,4,2.0,1,0,0,18058,4,2808,1,0,2.0,1,4.0,0,41,1,0,0,5
CLI12644,1,0,0,45,1,3,2.0,1,0,3,0,0,3651,2,1,2.0,1,2.0,0,45,0,0,0,3
CLI12657,1,0,0,53,1,5,2.0,1,0,0,18766,4,3728,2,0,2.0,1,1.0,0,32,0,1,0,4
CLI12707,1,0,0,67,0,6,2.0,1,0,0,9124,4,4092,1,0,2.0,1,4.0,0,32,1,0,0,5
CLI12719,1,10,0,40,0,5,2.0,1,1,0,15756,4,5380,1,1,0.0,1,2.0,0,40,0,0,0,2
CLI12735,1,0,0,37,0,3,2.0,1,0,0,13004,0,2175,1,0,3.0,1,4.0,0,45,0,1,0,2
CLI12740,1,0,0,46,0,3,2.0,1,0,0,6821,0,4092,2,0,2.0,1,4.0,0,27,1,0,1,3
CLI12749,1,7,0,58,0,3,2.0,1,1,1,17678,4,2024,1,0,0.0,1,4.0,0,35,0,1,0,4
CLI12774,1,10,0,48,0,3,2.0,1,1,0,7944,4,6654,1,0,2.0,1,4.0,0,32,0,0,0,3
CLI12812,1,0,0,61,0,4,2.0,1,0,0,10456,0,5724,1,1,0.0,1,2.0,0,7,1,0,0,5
CLI12842,1,0,0,55,0,4,2.0,1,0,0,6397,0,1124,2,0,0.0,1,4.0,0,50,0,0,0,4
CLI12847,1,0,0,60,0,2,2.0,1,0,0,13329,0,2175,2,0,3.0,1,4.0,0,12,1,0,1,4
CLI12864,1,0,5,52,1,4,2.0,1,0,0,25393,0,4554,2,1,3.0,1,4.0,0,46,1,0,0,4
CLI12908,1,0,5,57,0,3,2.0,1,0,1,12420,4,2699,2,0,2.0,1,4.0,0,39,0,1,0,4
CLI12917,1,0,5,47,0,3,2.0,1,0,3,10203,0,3952,2,1,2.0,1,4.0,0,8,1,0,0,3
CLI12936,1,0,5,57,0,4,2.0,1,0,0,11435,4,4199,1,0,2.0,1,4.0,0,27,0,1,0,4
CLI12951,1,0,5,41,0,3,2.0,1,0,0,9381,0,3890,2,0,2.0,1,4.0,0,33,1,0,1,3
CLI12971,1,0,5,50,0,4,2.0,1,0,0,11454,0,3220,1,0,1.0,1,4.0,0,9,1,0,0,3
CLI13016,1,6,0,41,0,4,2.0,0,1,0,10181,4,2385,1,0,1.0,2,4.0,0,27,0,0,0,3
CLI13033,1,0,0,33,1,4,2.0,1,0,0,0,4,2808,2,0,0.0,1,4.0,0,50,0,0,1,2
CLI13035,1,9,0,43,1,4,2.0,1,1,0,28209,3,6304,1,1,1.0,1,2.0,0,27,1,0,1,3
CLI13049,1,9,0,38,1,5,2.0,1,1,0,10283,0,5040,1,1,1.0,1,2.0,0,33,1,0,1,2
CLI13082,1,0,0,49,1,3,2.0,1,0,3,19653,0,5491,2,0,3.0,1,4.0,0,39,1,0,1,3
CLI13094,1,9,0,50,1,4,2.0,1,1,0,13330,0,5027,1,1,0.0,1,4.0,0,32,1,0,0,3
CLI13112,1,0,0,38,1,2,2.0,1,0,3,24436,0,5491,2,1,2.0,1,4.0,0,40,1,0,1,2
CLI13117,1,0,0,50,1,3,2.0,1,0,1,29769,2,3432,1,0,0.0,1,4.0,0,8,1,0,1,3
CLI13132,1,10,0,50,1,4,2.0,1,1,0,13515,0,5975,1,0,0.0,1,1.0,0,33,1,1,1,3
CLI13204,1,0,0,56,1,4,2.0,1,0,3,12320,4,3651,2,0,1.0,1,4.0,0,9,0,1,0,4
CLI13208,1,0,0,56,1,4,2.0,1,0,3,13214,4,3651,1,0,2.0,1,1.0,0,22,1,0,0,4
CLI13213,1,0,0,56,1,3,2.0,1,0,3,10284,0,3651,2,1,2.0,1,2.0,0,39,0,1,0,4
CLI13256,1,0,0,62,1,2,2.0,1,0,0,15304,3,4107,2,0,2.0,1,4.0,0,32,0,0,0,5
CLI13288,1,0,0,40,1,2,2.0,1,0,0,2962,0,4867,2,0,1.0,1,0.0,0,51,1,1,0,2
CLI13301,1,0,0,44,1,2,2.0,1,0,3,8669,4,4867,1,0,0.0,1,0.0,0,3,1,0,0,3
CLI13302,1,6,0,47,1,4,2.0,1,1,2,20987,4,5732,1,0,0.0,1,4.0,0,8,1,1,0,3
CLI13316,1,0,0,62,1,3,2.0,1,0,2,19119,0,5732,2,0,3.0,1,4.0,0,4,1,0,0,5
CLI13320,1,0,0,45,1,2,2.0,1,0,0,8647,0,4107,2,0,3.0,1,4.0,0,7,1,0,0,3
CLI13321,1,0,0,49,1,2,2.0,1,0,3,9644,0,4107,2,0,3.0,1,4.0,0,4,0,1,0,3
CLI13334,1,0,0,55,1,3,2.0,1,0,2,20198,0,5732,2,0,2.0,1,4.0,0,50,1,0,0,4
CLI13351,1,0,0,59,1,2,2.0,1,0,3,23374,0,3042,2,0,0.0,1,4.0,0,39,1,1,0,4
CLI13385,1,0,0,48,1,3,2.0,1,0,0,28114,0,4563,1,0,3.0,1,4.0,0,8,1,1,0,3
CLI13406,1,0,0,57,1,4,2.0,1,0,0,18729,0,4867,1,0,3.0,1,4.0,0,35,1,0,0,4
CLI13435,1,0,0,53,1,2,2.0,1,0,0,23176,4,4867,2,1,3.0,1,2.0,0,26,1,0,0,4
CLI13459,1,10,0,60,1,2,2.0,1,1,0,19334,0,4867,2,0,0.0,1,4.0,0,4,1,0,0,4
CLI13467,1,10,0,52,1,2,2.0,1,1,2,14217,0,5732,2,1,0.0,1,2.0,0,32,1,0,0,4
CLI13471,1,0,0,24,1,3,2.0,1,0,0,11664,0,4867,2,0,4.0,1,4.0,0,19,1,1,0,1
CLI13498,1,0,0,59,1,2,2.0,1,0,2,29531,0,5732,2,0,2.0,1,4.0,0,0,1,0,0,4
CLI13512,1,0,0,42,0,4,2.0,1,0,0,15239,4,2699,2,0,3.0,1,4.0,0,28,1,0,0,3
CLI13532,1,0,0,44,0,5,2.0,1,0,0,0,0,2699,1,0,2.0,1,4.0,0,19,0,0,1,3
CLI13537,1,0,0,39,0,3,2.0,1,0,0,4366,3,2699,2,0,2.0,1,4.0,0,52,1,0,1,2
CLI13555,1,0,0,50,0,5,2.0,1,0,0,15318,0,2699,2,0,0.0,1,4.0,0,49,0,1,0,3
CLI13597,1,0,0,41,0,5,2.0,1,0,0,14367,0,2699,2,0,2.0,1,4.0,0,8,0,1,0,3
CLI13607,1,8,0,59,0,3,2.0,1,1,0,9126,0,4199,1,0,0.0,2,4.0,0,8,1,0,1,4
CLI13625,1,7,0,42,0,2,2.0,1,1,0,8627,0,3619,2,0,0.0,1,4.0,0,40,0,0,0,3
CLI13673,1,10,0,28,0,4,2.0,1,1,1,9820,0,6756,2,0,0.0,2,1.0,0,50,1,0,0,1
CLI13676,1,0,0,41,0,3,2.0,1,0,0,7814,0,4199,2,0,2.0,1,4.0,0,39,1,0,1,3
CLI13680,1,0,0,32,0,4,2.0,1,0,0,3793,0,2699,2,0,0.0,1,4.0,0,32,0,0,0,2
CLI13691,1,0,0,48,0,2,2.0,1,0,0,9257,0,7126,2,1,3.0,1,2.0,0,28,0,1,0,3
CLI13696,1,6,0,61,0,2,2.0,1,1,0,24084,0,4199,2,0,0.0,1,4.0,0,32,1,1,0,5
CLI13700,1,0,0,52,0,2,2.0,1,0,3,11279,4,3513,1,1,1.0,2,4.0,0,41,1,0,0,4
CLI13707,1,0,0,34,0,4,2.0,1,0,0,8241,4,4199,1,0,0.0,1,4.0,0,28,1,0,0,2
CLI13708,1,10,0,46,0,5,2.0,1,1,1,7456,4,7126,1,0,1.0,1,4.0,0,16,0,0,0,3
CLI13709,1,0,0,28,0,3,2.0,1,0,0,5604,0,4199,2,0,2.0,1,4.0,0,21,0,0,0,1
CLI13710,1,0,0,63,0,2,2.0,1,0,0,0,4,3737,2,0,3.0,1,4.0,0,8,0,0,0,5
CLI13747,1,0,0,27,0,2,2.0,1,0,3,9630,4,3513,1,0,0.0,1,4.0,0,8,1,0,1,1
CLI13764,1,10,0,55,0,2,2.0,1,1,0,8780,0,6434,2,0,2.0,1,4.0,0,0,0,0,0,4
CLI13772,1,8,0,41,0,4,2.0,1,1,0,22173,4,7126,2,0,2.0,1,0.0,0,12,1,0,0,3
CLI13777,1,8,0,41,0,2,2.0,1,1,1,9909,0,4199,2,1,0.0,1,4.0,0,32,1,1,0,3
CLI13806,1,0,0,52,0,2,2.0,1,0,3,13595,0,3513,1,0,2.0,1,4.0,0,40,0,1,0,4
CLI13807,1,8,0,29,0,4,2.0,1,1,1,9075,0,4683,2,0,0.0,1,4.0,0,48,1,0,0,1
CLI13815,1,0,0,39,0,2,2.0,1,0,2,5816,0,5548,1,0,0.0,1,4.0,0,39,1,0,0,2
CLI13842,1,0,0,43,0,4,2.0,1,0,3,5621,0,4683,2,0,2.0,1,4.0,0,22,1,1,0,3
CLI13847,1,0,0,56,0,3,2.0,1,0,2,13482,0,6468,1,0,2.0,1,4.0,0,0,0,0,0,4
CLI13900,1,0,0,37,0,2,2.0,1,0,2,7021,0,5548,1,0,2.0,1,4.0,0,9,1,0,0,2
CLI13964,1,0,5,50,0,2,2.0,1,0,0,12720,0,1750,2,0,1.0,0,4.0,0,2,1,0,0,3
CLI13971,1,0,5,47,0,2,2.0,1,0,3,11035,0,1750,2,1,1.0,1,2.0,0,16,1,0,0,3
CLI13976,1,0,5,39,0,2,2.0,1,0,2,9736,0,2464,2,0,4.0,1,4.0,0,8,1,0,1,2
CLI13999,1,0,5,50,0,2,2.0,1,0,3,12093,0,1750,2,0,1.0,1,4.0,0,5,1,0,0,3
CLI14006,1,7,5,47,0,2,2.0,1,1,0,10601,4,3453,2,0,2.0,1,0.0,0,9,1,0,1,3
CLI14007,1,0,5,55,0,2,2.0,1,0,2,17363,0,2615,2,0,3.0,1,4.0,0,8,1,0,1,4
CLI14013,1,8,5,46,0,2,2.0,1,1,2,8129,0,4524,2,0,0.0,1,0.0,0,8,1,0,1,3
CLI14047,1,7,5,46,0,2,2.0,1,1,3,9063,0,3453,2,0,3.0,1,0.0,0,45,1,0,1,3
CLI14051,1,0,5,24,0,2,2.0,1,0,3,16420,0,1750,1,0,0.0,1,0.0,0,4,1,0,1,1
CLI14072,1,0,5,54,0,3,2.0,1,0,3,5524,0,1750,2,0,3.0,1,4.0,0,5,1,0,0,4
CLI14160,1,6,5,60,0,1,2.0,1,1,2,10678,0,2464,1,1,0.0,2,2.0,0,28,1,0,1,4
CLI14164,1,0,5,40,0,2,2.0,1,0,2,7695,0,2464,2,0,0.0,1,4.0,0,7,1,0,1,2
CLI14166,1,6,5,39,0,2,2.0,1,1,0,5113,0,3453,2,0,2.0,1,4.0,0,48,1,0,1,2
CLI14181,1,10,5,37,0,2,2.0,1,1,3,23728,0,3453,1,0,2.0,1,4.0,0,32,1,0,1,2
CLI14198,1,7,5,45,0,2,2.0,1,1,3,7595,4,3453,2,0,3.0,1,4.0,0,22,1,0,1,3
CLI14206,1,7,5,38,0,1,2.0,1,1,2,16079,0,2464,2,0,0.0,1,4.0,0,8,1,0,1,2
CLI14246,1,0,5,50,0,2,2.0,0,0,3,9204,0,3353,2,0,0.0,1,4.0,0,36,1,0,1,3
CLI14248,1,0,5,44,0,2,2.0,0,0,2,18337,0,2398,2,0,3.0,1,4.0,0,35,1,0,1,3
CLI14278,1,9,0,57,0,2,1.0,1,1,1,26834,0,1750,2,0,0.0,0,4.0,0,32,1,0,0,4
CLI14286,1,0,0,49,0,2,1.0,1,0,3,16276,0,1750,1,0,0.0,1,4.0,0,45,1,1,0,3
CLI14288,1,0,0,56,0,2,1.0,1,0,3,11083,0,1750,2,0,2.0,1,4.0,0,47,1,0,0,4
CLI14297,1,0,0,54,0,2,1.0,1,0,3,14888,0,1750,2,1,2.0,1,2.0,0,22,1,0,0,4
CLI14318,1,8,0,46,0,2,1.0,1,1,2,11302,0,4524,1,1,2.0,1,2.0,0,20,1,0,1,3
CLI14319,1,9,0,43,0,3,1.0,1,1,3,18991,0,3453,1,0,1.0,2,0.0,0,16,1,0,1,3
CLI14350,1,0,0,39,0,3,1.0,1,0,0,5640,0,1750,1,1,0.0,1,4.0,0,32,1,0,0,2
CLI14351,1,5,0,53,0,3,1.0,1,1,3,6763,0,1750,2,0,0.0,1,4.0,0,32,1,0,0,4
CLI14400,1,0,0,24,0,3,1.0,1,0,2,12288,0,4750,2,1,0.0,1,2.0,0,8,1,0,1,1
CLI14407,1,0,0,44,0,1,1.0,1,0,3,21877,0,3590,2,0,2.0,1,0.0,0,43,1,0,0,3
CLI14422,1,6,0,45,0,2,1.0,1,1,3,5392,0,3453,2,0,3.0,1,4.0,0,2,1,0,1,3
CLI14438,1,6,0,41,0,2,1.0,1,1,2,24913,0,4524,1,0,3.0,1,4.0,0,7,1,0,1,3
CLI14442,1,0,0,52,0,2,1.0,1,0,2,15671,0,2615,2,0,2.0,1,4.0,0,2,1,0,1,4
CLI14459,1,0,0,39,0,2,1.0,1,0,3,11905,0,1750,2,1,2.0,1,4.0,0,50,1,0,0,2
CLI14475,1,0,0,43,0,1,1.0,1,0,0,10318,0,1750,1,1,3.0,1,2.0,0,48,1,0,0,3
CLI14493,1,10,0,37,0,2,1.0,1,1,2,18650,0,4524,1,0,3.0,1,0.0,0,39,1,0,1,2
CLI14503,1,5,0,41,0,2,1.0,1,1,3,8028,0,1750,1,0,0.0,1,4.0,0,52,1,0,1,3
CLI14505,1,5,0,52,0,1,1.0,1,1,3,0,4,3453,1,0,3.0,1,4.0,0,23,0,0,1,4
CLI14524,1,0,0,50,0,3,2.0,1,0,2,11312,4,2615,2,1,1.0,0,2.0,0,27,1,0,1,3
CLI14543,1,0,0,53,0,3,2.0,1,0,2,12654,0,2615,2,0,2.0,1,0.0,0,8,1,0,1,4
CLI14545,1,0,0,42,0,2,2.0,1,0,3,6967,0,1750,2,0,1.0,1,4.0,0,36,1,1,0,3
CLI14559,1,0,0,54,0,2,2.0,1,0,3,18292,0,1750,1,0,3.0,1,0.0,0,31,1,0,0,4
CLI14560,1,0,0,42,0,3,2.0,1,0,2,4708,0,2615,2,1,1.0,1,4.0,0,2,1,0,1,3
CLI14572,1,0,0,55,0,2,2.0,1,0,2,30758,4,3922,1,0,0.0,1,0.0,0,37,1,0,1,4
CLI14576,1,4,0,61,0,3,2.0,1,1,0,5352,0,1750,2,0,0.0,1,4.0,0,32,1,1,0,5
CLI14581,1,7,0,38,0,2,2.0,1,1,3,8528,4,3453,2,0,0.0,1,4.0,0,39,1,0,1,2
CLI14588,1,0,0,51,0,3,2.0,1,0,2,7813,4,2615,2,0,0.0,0,4.0,0,19,1,0,1,4
CLI14636,1,0,0,57,0,1,2.0,1,0,2,19043,4,2464,2,1,3.0,1,2.0,0,0,1,0,1,4
CLI14680,1,0,0,39,0,2,2.0,1,0,3,16604,0,1750,1,0,3.0,1,4.0,0,8,1,0,0,2
CLI14700,1,0,0,39,0,2,2.0,1,0,2,11970,4,2615,2,0,0.0,1,0.0,0,27,1,0,1,2
CLI14714,1,0,0,38,0,2,2.0,1,0,0,14845,0,3453,2,1,0.0,1,2.0,0,7,1,0,1,2
CLI14717,1,0,0,53,0,2,2.0,1,0,2,11036,4,2464,2,0,3.0,1,1.0,0,39,1,0,1,4
CLI14725,1,9,0,46,0,3,2.0,1,1,0,12952,0,4833,2,0,2.0,1,4.0,0,48,1,0,1,3
CLI14742,1,9,0,44,0,2,2.0,1,1,2,15564,0,4524,1,1,1.0,1,0.0,0,39,1,0,1,3
CLI14757,1,7,0,46,0,2,2.0,1,1,0,11786,0,3453,2,0,1.0,1,4.0,0,39,1,0,1,3
CLI14781,1,0,0,50,0,2,2.0,1,0,3,20280,0,1750,1,0,2.0,1,4.0,0,4,1,0,0,3
CLI14789,1,6,0,47,0,0,2.0,1,1,2,34879,0,3696,1,0,3.0,1,4.0,0,23,1,0,1,3
CLI14809,1,0,0,40,0,2,2.0,1,0,3,13001,4,1750,1,0,3.0,1,4.0,0,32,1,0,0,2
CLI14814,1,0,0,51,0,3,2.0,1,0,3,12581,4,1750,2,1,2.0,0,4.0,0,2,1,0,0,4
CLI14826,1,0,0,56,0,2,2.0,1,0,2,11369,4,2615,2,0,2.0,1,4.0,0,2,1,0,1,4
CLI14920,1,0,0,57,0,2,2.0,1,0,0,14829,0,1750,2,0,3.0,1,4.0,0,8,1,0,0,4
CLI14937,1,0,0,41,0,1,2.0,1,0,3,14266,0,1750,2,0,0.0,1,4.0,0,36,1,0,0,3
CLI14972,1,0,0,41,0,2,2.0,1,0,0,10522,0,3453,2,0,0.0,1,4.0,0,8,1,0,1,3
CLI14995,1,0,0,34,0,2,2.0,1,0,2,8615,4,2464,2,0,2.0,1,0.0,0,8,1,0,1,2
CLI15016,1,6,0,41,0,2,2.0,1,1,3,12751,0,1750,2,0,0.0,1,4.0,0,32,1,0,0,3
CLI15017,1,0,0,55,0,2,2.0,1,0,2,12949,0,2464,2,0,0.0,1,4.0,0,12,1,0,1,4
CLI15023,1,0,0,22,0,1,2.0,1,0,2,6541,4,2464,2,0,3.0,1,4.0,0,13,1,0,1,1
CLI15041,1,0,0,49,0,2,2.0,1,0,1,11962,0,1750,2,0,3.0,1,4.0,0,8,1,0,1,3
CLI15045,1,0,0,22,0,1,2.0,1,0,2,14357,0,4304,1,1,3.0,1,2.0,0,8,1,0,1,1
CLI15050,1,0,0,57,0,2,2.0,1,0,2,13270,0,2464,2,0,3.0,1,4.0,0,3,1,0,1,4
CLI15070,1,0,0,42,0,1,2.0,1,0,2,12057,0,2639,1,0,2.0,1,4.0,0,39,1,0,1,3
CLI15075,1,6,0,54,0,1,2.0,1,1,2,10409,0,2464,2,0,0.0,1,0.0,0,32,1,0,1,4
CLI15076,1,9,0,56,0,2,2.0,1,1,2,10536,4,5076,2,0,2.0,1,4.0,0,0,1,0,1,4
CLI15082,1,0,0,38,0,2,2.0,1,0,2,20421,0,2464,2,0,3.0,1,4.0,0,39,1,0,1,2
CLI15109,1,0,0,48,0,1,2.0,1,0,3,15124,4,1750,2,0,0.0,1,4.0,0,8,1,0,0,3
CLI15118,1,0,0,49,0,1,2.0,1,0,0,7062,4,1750,1,1,2.0,1,2.0,0,32,1,0,0,3
CLI15163,1,0,0,56,0,2,2.0,1,0,3,14377,4,1750,2,0,3.0,1,4.0,0,40,1,0,0,4
CLI15168,1,0,0,61,0,2,2.0,1,0,2,5063,0,2464,2,0,1.0,1,4.0,0,39,1,0,1,5
CLI15188,1,8,0,45,0,1,2.0,1,1,2,10273,0,4524,2,0,0.0,1,4.0,0,8,1,0,1,3
CLI15258,1,0,0,45,0,2,2.0,0,0,0,11083,0,1684,1,0,1.0,1,4.0,0,39,1,0,1,3
CLI15263,1,0,0,51,0,2,2.0,0,0,2,9846,0,2398,1,0,1.0,1,4.0,0,8,1,0,1,4
CLI15264,1,0,0,48,0,2,2.0,0,0,0,13218,0,1684,2,1,1.0,1,2.0,0,48,1,0,0,3
CLI15316,1,9,0,41,0,2,0.0,1,1,3,22117,0,3353,2,0,0.0,1,4.0,0,32,1,0,1,3
CLI15336,1,0,0,23,0,2,0.0,1,0,2,14806,0,2766,2,0,2.0,1,4.0,0,32,1,0,1,1
CLI15341,1,0,0,51,0,1,0.0,1,0,2,5731,0,2398,1,0,2.0,1,0.0,0,33,1,0,1,4
CLI15343,1,0,0,53,0,2,0.0,1,0,0,5486,0,3353,2,1,0.0,1,2.0,0,8,1,0,1,4
CLI15359,1,0,5,37,1,2,2.0,1,0,3,10661,0,2510,2,0,3.0,1,0.0,0,3,1,1,0,2
CLI15372,1,0,5,58,1,4,2.0,1,0,2,22262,4,3375,2,1,0.0,1,2.0,0,32,1,0,1,4
CLI15398,1,7,5,43,1,0,2.0,1,1,2,37934,4,5062,2,0,1.0,1,0.0,0,35,1,0,1,3
CLI15413,1,0,5,39,1,3,2.0,1,0,2,17936,4,3375,2,1,1.0,1,2.0,0,35,1,0,1,2
CLI15425,1,0,5,52,1,3,2.0,1,0,1,26857,0,4593,1,1,0.0,1,2.0,0,11,1,0,1,4
CLI15426,1,8,5,23,1,2,2.0,1,1,2,15142,0,3226,2,1,0.0,1,2.0,0,32,1,0,1,1
CLI15427,1,0,5,57,1,2,2.0,1,0,3,21553,4,2510,2,1,3.0,1,2.0,0,24,1,0,0,4
CLI15436,1,0,5,55,1,2,2.0,1,0,2,17656,4,4295,2,1,2.0,1,1.0,0,36,1,0,1,4
CLI15447,1,0,5,49,1,2,2.0,1,0,0,7102,4,2510,2,1,3.0,1,2.0,0,48,1,0,0,3
CLI15479,1,7,5,44,1,4,2.0,1,1,2,32868,0,4838,2,1,2.0,1,2.0,0,39,1,0,1,3
CLI15484,1,7,5,52,1,2,2.0,1,1,2,33485,4,4838,2,0,2.0,1,1.0,0,36,1,0,1,4
CLI15494,1,10,5,52,1,2,2.0,1,1,2,14182,0,5890,2,1,0.0,1,1.0,0,8,1,0,1,4
CLI15496,1,0,5,52,1,2,2.0,1,0,2,12173,0,2510,2,0,4.0,1,4.0,0,35,1,0,0,4
CLI15504,1,0,5,31,1,2,2.0,1,0,2,19307,0,3226,2,0,2.0,1,1.0,0,32,1,0,1,2
CLI15513,1,0,5,39,1,2,2.0,1,0,2,16856,0,3226,1,0,2.0,2,4.0,0,2,1,0,1,2
CLI15517,1,0,5,44,1,2,2.0,1,0,2,21779,4,2920,2,1,2.0,1,2.0,0,10,1,0,1,3
CLI15519,1,8,5,60,1,2,2.0,1,1,3,19811,4,2510,2,1,0.0,1,2.0,0,8,1,0,0,4
CLI15526,1,0,5,43,1,3,2.0,1,0,2,16553,0,3226,1,1,0.0,1,2.0,0,12,1,0,1,3
CLI15539,1,0,5,28,1,2,2.0,1,0,0,22183,0,2510,2,1,2.0,1,2.0,0,8,1,0,0,1
CLI15543,1,0,5,45,1,2,2.0,1,0,2,19254,0,3226,1,0,3.0,1,0.0,0,8,1,0,1,3
CLI15554,1,0,5,41,1,3,2.0,1,0,3,24366,0,2510,2,1,3.0,1,2.0,0,5,1,0,0,3
CLI15563,1,0,5,41,1,2,2.0,1,0,3,24115,0,2510,2,1,3.0,1,2.0,0,52,1,0,0,3
CLI15586,1,10,5,38,1,1,2.0,1,1,0,18099,0,5145,2,0,2.0,1,0.0,0,32,1,0,1,2
CLI15652,1,0,5,50,1,2,2.0,1,0,2,26500,0,2878,1,1,2.0,1,2.0,1,32,1,0,1,3
CLI15688,1,0,5,61,1,2,2.0,1,0,2,8866,4,3226,2,0,2.0,1,4.0,0,25,1,0,1,5
CLI15689,1,7,5,51,1,1,2.0,1,1,2,12050,0,3452,2,0,0.0,1,4.0,0,32,1,0,1,4
CLI15708,1,6,5,45,1,2,2.0,1,1,3,30102,3,4317,2,0,2.0,1,4.0,0,32,1,0,0,3
CLI15745,1,8,5,38,1,0,2.0,1,1,2,38266,0,5390,2,0,1.0,1,4.0,0,12,1,0,1,2
CLI15755,1,10,5,53,1,1,2.0,1,1,0,16823,0,4935,2,0,0.0,1,4.0,0,32,1,0,1,4
CLI15769,1,0,5,39,1,2,2.0,1,0,3,14336,0,2738,2,1,0.0,1,4.0,0,47,1,0,0,2
CLI15797,1,0,5,71,1,1,2.0,1,0,2,0,0,3089,1,0,1.0,1,4.0,1,50,0,0,1,6
CLI15831,1,0,5,69,1,1,2.0,1,0,2,0,0,4002,2,0,1.0,1,4.0,1,32,0,0,0,5
CLI15844,1,0,5,57,1,2,2.0,1,0,3,0,0,2510,2,0,2.0,1,4.0,0,45,0,0,0,4
CLI15852,1,0,5,55,1,2,2.0,1,0,2,14073,0,3226,2,0,3.0,2,4.0,0,29,1,0,1,4
CLI15859,1,4,5,43,1,1,2.0,1,1,2,0,0,2510,2,0,2.0,1,4.0,1,32,0,0,1,3
CLI15866,1,0,5,61,1,2,2.0,1,0,0,18789,4,2510,2,0,1.0,1,4.0,0,32,1,0,0,5
CLI15888,1,0,5,52,1,0,2.0,1,0,2,0,0,3089,2,0,1.0,0,4.0,1,31,0,0,1,4
CLI15923,1,0,5,43,1,2,2.0,1,0,0,0,0,2510,2,0,3.0,1,4.0,0,8,0,0,0,3
CLI15930,1,0,5,69,1,1,2.0,1,0,2,0,4,3089,1,0,1.0,1,4.0,1,32,0,0,0,5
CLI15935,1,0,5,36,1,0,2.0,1,0,0,0,0,2510,2,0,1.0,1,4.0,0,43,0,0,0,2
CLI15943,1,0,5,64,1,0,2.0,1,0,2,0,0,4002,2,0,1.0,1,4.0,1,12,0,0,0,5
CLI15991,1,0,5,28,1,0,2.0,1,0,2,0,0,3089,1,0,1.0,1,4.0,1,24,0,0,0,1
CLI15997,1,0,5,57,1,1,2.0,1,0,0,0,4,2510,2,0,1.0,1,4.0,0,49,0,0,0,4
CLI16002,1,0,5,66,1,1,2.0,1,0,2,0,4,3954,2,0,1.0,1,4.0,1,9,0,0,1,5
CLI16024,1,0,5,68,1,1,2.0,1,0,2,0,0,3954,2,0,1.0,1,4.0,1,52,0,0,0,5
CLI16129,1,0,0,60,1,3,2.0,1,0,2,22655,4,5890,2,1,0.0,1,2.0,0,32,1,0,1,4
CLI16138,1,0,0,40,1,3,2.0,1,0,0,20446,0,2510,1,1,2.0,1,2.0,0,32,1,0,0,2
CLI16139,1,0,0,60,1,2,2.0,1,0,2,17635,0,5215,2,1,4.0,1,2.0,0,39,1,0,1,4
CLI16150,1,0,0,45,1,3,2.0,1,0,3,13017,0,3430,1,1,1.0,1,2.0,0,2,1,0,0,3
CLI16154,1,0,0,53,1,2,2.0,1,0,2,25562,0,3375,1,0,0.0,2,1.0,0,47,1,0,1,4
CLI16170,1,0,0,59,1,3,2.0,1,0,0,19784,4,2510,1,1,3.0,1,0.0,0,32,1,0,1,4
CLI16185,1,11,0,53,1,2,2.0,1,1,2,28231,0,8650,2,0,1.0,1,0.0,0,39,1,0,1,4
CLI16190,1,0,0,50,1,1,2.0,1,0,2,22280,4,3375,2,1,3.0,1,2.0,0,19,1,0,1,3
CLI16195,1,0,0,47,1,2,2.0,1,0,2,27385,4,3226,2,0,0.0,0,0.0,0,33,1,0,1,3
CLI16216,1,0,0,41,1,2,2.0,1,0,2,21428,4,5890,2,1,0.0,1,0.0,0,8,1,1,1,3
CLI16243,1,0,0,58,1,2,2.0,1,0,2,12331,0,4514,2,0,2.0,1,1.0,0,50,1,0,1,4
CLI16275,1,8,0,60,1,2,2.0,1,1,3,19804,0,2510,1,0,0.0,2,0.0,0,16,1,0,0,4
CLI16279,1,0,0,60,1,2,2.0,1,0,2,11264,0,3226,2,0,3.0,1,0.0,0,4,1,0,1,4
CLI16301,1,0,0,28,1,2,2.0,1,0,1,0,0,2510,2,1,3.0,1,2.0,0,11,0,0,1,1
CLI16321,1,0,0,61,1,1,2.0,1,0,0,26790,0,2510,1,1,0.0,1,2.0,0,37,1,1,0,5
CLI16345,1,0,0,36,1,3,2.0,1,0,2,0,0,3226,2,0,3.0,1,1.0,0,8,0,0,1,2
CLI16353,1,0,0,38,1,3,2.0,1,0,3,9485,0,2510,2,0,2.0,2,0.0,0,2,1,0,1,2
